Ordem;TIPO;Emissão;Data Inicio;Data Término;Médio;Item;Referência;Estabelecimento;Linha;Tipo Controle;Grupo Estoque;Tipo Ordem;Custeio Mat.;Custeio GGF;Custeio MOB;Moeda;Conta Contabil;Centro de Custo;Qtde. Original;Qtde. Produzida;Data;Esp;Tipo Transação;Deposito;Série;Documento;Seq. Operação;Qtde Requisição/Reporte;Rendimentos kg;Rendimentos %;Valor Material;Valor GGF;Valor MOB;Item2;Referencia;Unidade Medida;NMB;Descrição;Preco Fiscal;Data Requisição/Reporte;Funcionário;Centro Custo;Grupo Maq;Hr. Reporte;Tempo Homem/Máquina;GGF/MOB Batch;Mob Dir;;
65.331;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65331;1;3,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35000401;;kg;3;EVERNOX 10;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.331;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65331;1;200,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35001862;;KG;3;ATEVA 2810A;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.331;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65331;1;425,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35001866;;KG;3;ATEVA 2842A;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.331;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65331;1;15,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35007113;;KG;3;GEWAX 170 LT;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.331;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65331;1;225,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35007127;;KG;3;UNILENE B120;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.331;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65331;1;675,0000;0,0000;0,00%;0,0000;0,0000;0,0000;36000256;;kg;3;MICRON® 5CD;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.331;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;04/04/2024;ACA;Ent;DCQ;;65331;1;1.543,0000;0,0000;0,00%;0,0000;0,0000;0,0000;26001162;;KG;1;HMK-4570-L BULK;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.331;GGF;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;04/04/2024;;Rep;;;65331;1;1.543,0000;0,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;0;302200112;HMHM07;6,0666;0,0000;0,0000;;;
65.331;RENDIMENTO;;;;;26001162;;;2;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;1.543,0000;1.543,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.331;RENDIMENTO_1;;;;;26001162;;;2;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;0,0000;0,0000;100,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.332;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65332;1;3,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35000401;;kg;3;EVERNOX 10;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.332;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65332;1;200,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35001862;;KG;3;ATEVA 2810A;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.332;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65332;1;425,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35001866;;KG;3;ATEVA 2842A;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.332;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65332;1;15,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35007113;;KG;3;GEWAX 170 LT;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.332;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65332;1;225,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35007127;;KG;3;UNILENE B120;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.332;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65332;1;675,0000;0,0000;0,00%;0,0000;0,0000;0,0000;36000256;;kg;3;MICRON® 5CD;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.332;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;04/04/2024;ACA;Ent;DCQ;;65332;1;1.543,0000;0,0000;0,00%;0,0000;0,0000;0,0000;26001162;;KG;1;HMK-4570-L BULK;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.332;GGF;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;04/04/2024;;Rep;;;65332;1;1.543,0000;0,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;0;302200112;HMHM07;6,5666;0,0000;0,0000;;;
65.332;RENDIMENTO;;;;;26001162;;;2;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;1.543,0000;1.543,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.332;RENDIMENTO_1;;;;;26001162;;;2;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;0,0000;0,0000;100,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.333;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65333;1;3,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35000401;;kg;3;EVERNOX 10;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.333;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65333;1;200,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35001862;;KG;3;ATEVA 2810A;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.333;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65333;1;425,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35001866;;KG;3;ATEVA 2842A;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.333;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;RRQ;Ent;ALM;;65333;1;3,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35001866;;KG;3;ATEVA 2842A;0,0000;02/04/2024;;;;0,0000;0,0000;0,0000;;;
65.333;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65333;1;15,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35007113;;KG;3;GEWAX 170 LT;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.333;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65333;1;28,5387;0,0000;0,00%;0,0000;0,0000;0,0000;35007127;;KG;3;UNILENE B120;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.333;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65333;1;196,4613;0,0000;0,00%;0,0000;0,0000;0,0000;35007127;;KG;3;UNILENE B120;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.333;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65333;1;252,1448;0,0000;0,00%;0,0000;0,0000;0,0000;36000256;;kg;3;MICRON® 5CD;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.333;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65333;1;41,8500;0,0000;0,00%;0,0000;0,0000;0,0000;36000256;;kg;3;MICRON® 5CD;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.333;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65333;1;381,0052;0,0000;0,00%;0,0000;0,0000;0,0000;36000256;;kg;3;MICRON® 5CD;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.333;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;04/04/2024;ACA;Ent;DCQ;;65333;1;1.543,0000;0,0000;0,00%;0,0000;0,0000;0,0000;26001162;;KG;1;HMK-4570-L BULK;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.333;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;04/04/2024;REQ;Sai;ALM;;;1;3,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35000401;;kg;3;EVERNOX 10;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.333;GGF;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;04/04/2024;;Rep;;;65333;1;1.543,0000;0,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;0;302200112;HMHM07;13,8333;0,0000;0,0000;;;
65.333;RENDIMENTO;;;;;26001162;;;2;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;1.543,0000;1.543,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.333;RENDIMENTO_1;;;;;26001162;;;2;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;0,0000;0,0000;100,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.334;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65334;1;3,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35000401;;kg;3;EVERNOX 10;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.334;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65334;1;200,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35001862;;KG;3;ATEVA 2810A;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.334;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65334;1;425,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35001866;;KG;3;ATEVA 2842A;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.334;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65334;1;15,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35007113;;KG;3;GEWAX 170 LT;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.334;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65334;1;225,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35007127;;KG;3;UNILENE B120;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.334;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65334;1;675,0000;0,0000;0,00%;0,0000;0,0000;0,0000;36000256;;kg;3;MICRON® 5CD;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.334;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;05/04/2024;ACA;Ent;DCQ;;65334;1;1.543,0000;0,0000;0,00%;0,0000;0,0000;0,0000;26001162;;KG;1;HMK-4570-L BULK;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.334;GGF;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;05/04/2024;;Rep;;;65334;1;1.543,0000;0,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;0;302200112;HMHM07;3,1499;0,0000;0,0000;;;
65.334;RENDIMENTO;;;;;26001162;;;2;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;1.543,0000;1.543,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.334;RENDIMENTO_1;;;;;26001162;;;2;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;0,0000;0,0000;100,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.335;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65335;1;3,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35000401;;kg;3;EVERNOX 10;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.335;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65335;1;200,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35001862;;KG;3;ATEVA 2810A;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.335;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65335;1;425,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35001866;;KG;3;ATEVA 2842A;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.335;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65335;1;15,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35007113;;KG;3;GEWAX 170 LT;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.335;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65335;1;225,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35007127;;KG;3;UNILENE B120;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.335;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65335;1;675,0000;0,0000;0,00%;0,0000;0,0000;0,0000;36000256;;kg;3;MICRON® 5CD;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.335;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;05/04/2024;ACA;Ent;DCQ;;65335;1;1.543,0000;0,0000;0,00%;0,0000;0,0000;0,0000;26001162;;KG;1;HMK-4570-L BULK;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.335;GGF;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;05/04/2024;;Rep;;;65335;1;1.543,0000;0,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;0;302200112;HMHM07;7,6500;0,0000;0,0000;;;
65.335;RENDIMENTO;;;;;26001162;;;2;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;1.543,0000;1.543,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.335;RENDIMENTO_1;;;;;26001162;;;2;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;0,0000;0,0000;100,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.336;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65336;1;3,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35000401;;kg;3;EVERNOX 10;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.336;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65336;1;200,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35001862;;KG;3;ATEVA 2810A;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.336;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65336;1;425,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35001866;;KG;3;ATEVA 2842A;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.336;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65336;1;15,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35007113;;KG;3;GEWAX 170 LT;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.336;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65336;1;225,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35007127;;KG;3;UNILENE B120;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.336;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;02/04/2024;REQ;Sai;ALM;;65336;1;675,0000;0,0000;0,00%;0,0000;0,0000;0,0000;36000256;;kg;3;MICRON® 5CD;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.336;MAT;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;05/04/2024;ACA;Ent;DCQ;;65336;1;1.543,0000;0,0000;0,00%;0,0000;0,0000;0,0000;26001162;;KG;1;HMK-4570-L BULK;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.336;GGF;27/03/2024;03/04/2024;03/04/2024;31/03/2024;26001162;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;1.543,0000;1.543,0000;05/04/2024;;Rep;;;65336;1;1.543,0000;0,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;0;302200112;HMHM07;5,7500;0,0000;0,0000;;;
65.336;RENDIMENTO;;;;;26001162;;;2;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;1.543,0000;1.543,0000;0,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.336;RENDIMENTO_1;;;;;26001162;;;2;;;;;;;;;;0,0000;0,0000;;;TOTAL =======;===>;;;0;0,0000;0,0000;100,00%;0,0000;0,0000;0,0000;;;;0;;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.337;MAT;27/03/2024;03/04/2024;06/04/2024;31/03/2024;26000018;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;3.800,0000;3.800,0000;02/04/2024;REQ;Sai;ALM;;65337;1;1.250,0000;0,0000;0,00%;0,0000;0,0000;0,0000;30001811;;KG;3;LUHOREZ HD-1120;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.337;MAT;27/03/2024;03/04/2024;06/04/2024;31/03/2024;26000018;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;3.800,0000;3.800,0000;02/04/2024;REQ;Sai;ALM;;65337;1;760,0000;0,0000;0,00%;0,0000;0,0000;0,0000;30003928;;KG;3;SASOLWAX H1;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.337;MAT;27/03/2024;03/04/2024;06/04/2024;31/03/2024;26000018;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;3.800,0000;3.800,0000;02/04/2024;REQ;Sai;ALM;;65337;1;30,0000;0,0000;0,00%;0,0000;0,0000;0,0000;35000401;;kg;3;EVERNOX 10;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.337;MAT;27/03/2024;03/04/2024;06/04/2024;31/03/2024;26000018;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;3.800,0000;3.800,0000;02/04/2024;REQ;Sai;ALM;;65337;1;1.067,2000;0,0000;0,00%;0,0000;0,0000;0,0000;35001834;;KG;2;AFFINITY GA 1900;0,0000;;;;;0,0000;0,0000;0,0000;;;
65.337;MAT;27/03/2024;03/04/2024;06/04/2024;31/03/2024;26000018;;200;2;2 - Total;30;Interna;Total Requisitado;Total Requisitado;Total Requisitado;00 - ;1320000001;;3.800,0000;3.800,0000;02/04/2024;REQ;Sai;ALM;;65337;1;692,8000;0,0000;0,00%;0,0000;0,0000;0,0000;35001834;;KG;2;AFFINITY GA 1900;0,0000;;;;;0,0000;0,0000;0,0000;;;
